wknbr,s1,m1,b1,s2,m2,b2,s3,m3,b3,s4,m4,b4,s5,m5,b5,s6,m6,b6,s7,m7,b7,s8,m8,b8,s9,m9,b9,s10,m10,b10,s11,m11,b11,s12,m12,b12,s13,m13,b13,s14,m14,b14,s15,m15,b15,s16,m16,b16,s17,m17,b17,s18,m18,b18,s19,m19,b19,s20,m20,b20,s21,m21,b21,s22,m22,b22,s23,m23,b23,s24,m24,b24,s25,m25,b25,s26,m26,b26,s27,m27,b27,s28,m28,b28,s29,m29,b29,s30,m30,b30,s31,m31,b31,s32,m32,b32,s33,m33,b33,s34,m34,b34,s35,m35,b35,s36,m36,b36,s37,m37,b37,s38,m38,b38,s39,m39,b39,s40,m40,b40,s41,m41,b41,s42,m42,b42,s43,m43,b43,s44,m44,b44,s45,m45,b45,s46,m46,b46,s47,m47,b47,s48,m48,b48,s49,m49,b49,s50,m50,b50,s51,m51,b51,s52,m52,b52,s53,m53,b53,s54,m54,b54,s55,m55,b55
201529,3780.0,377.0,0.0,7827.0,4717.0,0.0,162459.0,66737.0,0.0,22585.0,11224.0,0.0,10210.0,5330.0,0.0,0,0,0,0,0,0,0,0,0,535431.0,152727.0,0.0,83367.0,67975.0,0.0,0,0,0,0,0,0,28867.0,11596.0,0.0,217831.0,96161.0,0.0,0,0,0,62502.0,17290.0,0.0,2425.0,64.0,0.0,0,0,0,157983.0,48165.0,0.0,105347.0,44520.0,0.0,23803.0,13257.0,0.0,3617.0,1027.0,0.0,88768.0,47021.0,0.0,20530.0,0.0,0.0,56379.0,32330.0,0.0,5755.0,1830.0,0.0,14118.0,2408.0,0.0,38272.0,10840.0,0.0,1383.0,545.0,0.0,124.0,80.0,0.0,73250.0,38907.0,0.0,0,0,0,18827.0,18827.0,0.0,6663.0,1473.0,0.0,113711.0,23152.0,0.0,0,0,0,0,0,0,36571.0,18161.0,0.0,570.0,250.0,0.0,16314.0,14264.0,0.0,18.0,14.0,0.0,98.0,56.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,57501.0,27466.0,0.0,3109.0,2097.0,0.0,81293.0,36826.0,0.0,53054.0,23993.0,0.0,0,0,0,0,0,0,35073.0,6580.0,0.0,72030.0,39910.0,0.0,29031.0,12221.0,0.0
201530,3500.0,350.0,0.0,5181.0,3232.0,0.0,159019.0,64637.0,0.0,24513.0,11747.0,0.0,10176.0,5262.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,536574.0,151444.0,0.0,79052.0,63575.0,0.0,0,0,0,0,0,0,39546.0,13653.0,0.0,214431.0,94408.0,0.0,0,0,0,44880.0,15503.0,0.0,2230.0,1004.0,0.0,0,0,0,143030.0,43535.0,0.0,117158.0,46352.0,0.0,19614.0,11679.0,0.0,3753.0,1078.0,0.0,84632.0,44477.0,0.0,4558.0,0.0,0.0,44494.0,25014.0,0.0,5443.0,1731.0,0.0,7441.0,961.0,0.0,31086.0,9158.0,0.0,6726.0,1901.0,0.0,90.0,63.0,0.0,63653.0,33883.0,0.0,0,0,0,15466.0,15466.0,0.0,5838.0,749.0,0.0,111234.0,22506.0,0.0,0,0,0,0,0,0,36027.0,17664.0,0.0,377.0,165.0,0.0,14774.0,12922.0,0.0,48.0,38.0,0.0,45.0,28.0,0.0,0,0,0,0,0,0,7.0,5.0,0.0,0,0,0,62153.0,25384.0,0.0,2321.0,1567.0,0.0,71542.0,34882.0,0.0,25256.0,15352.0,0.0,0,0,0,0,0,0,34500.0,6664.0,0.0,74088.0,41336.0,0.0,30331.0,12789.0,0.0
201531,3930.0,398.0,0.0,5209.0,2863.0,0.0,162226.0,66193.0,0.0,21095.0,11106.0,0.0,11383.0,5874.0,0.0,5.0,1.0,0.0,0,0,0,0,0,0,568880.0,167140.0,0.0,77637.0,60857.0,0.0,0,0,0,0,0,0,24377.0,10000.0,0.0,224111.0,97787.0,0.0,0,0,0,53818.0,16587.0,0.0,2858.0,1055.0,0.0,0,0,0,166061.0,50871.0,0.0,89425.0,39392.0,0.0,19642.0,10082.0,0.0,3947.0,1297.0,0.0,84374.0,42084.0,0.0,9253.0,0.0,0.0,48065.0,26818.0,0.0,5632.0,1760.0,0.0,5265.0,812.0,0.0,38975.0,9896.0,0.0,1324.0,498.0,0.0,12.0,2.0,0.0,70062.0,36447.0,0.0,0,0,0,28038.0,28038.0,0.0,9332.0,80.0,0.0,135839.0,27427.0,0.0,0,0,0,0,0,0,33544.0,16561.0,0.0,239.0,109.0,0.0,14038.0,12264.0,0.0,0,0,0,140.0,93.0,0.0,0,0,0,0,0,0,3434.0,2619.0,0.0,0,0,0,46466.0,21613.0,0.0,2992.0,2017.0,0.0,73486.0,35124.0,0.0,20480.0,11944.0,0.0,0,0,0,0,0,0,37928.0,6308.0,0.0,74950.0,40987.0,0.0,34117.0,12604.0,0.0
201535,6300.0,606.0,0.0,6582.0,3946.0,0.0,165407.0,67999.0,0.0,23680.0,12051.0,0.0,11383.0,5899.0,0.0,4871.0,974.0,0.0,0,0,0,0,0,0,537321.0,156286.0,0.0,84363.0,66337.0,0.0,0,0,0,0,0,0,32927.0,12357.0,0.0,227536.0,99888.0,0.0,0,0,0,73410.0,19759.0,0.0,3852.0,1337.0,0.0,0,0,0,153472.0,52395.0,0.0,100876.0,44084.0,0.0,24616.0,9963.0,0.0,5011.0,1429.0,0.0,82513.0,42123.0,0.0,3620.0,0.0,0.0,59082.0,27776.0,0.0,5580.0,1793.0,0.0,6570.0,1486.0,0.0,49709.0,13317.0,0.0,2625.0,980.0,0.0,28.0,18.0,0.0,79104.0,41875.0,0.0,0,0,0,27233.0,27233.0,0.0,7113.0,1650.0,0.0,112376.0,22941.0,0.0,0,0,0,0,0,0,31510.0,15711.0,0.0,961.0,307.0,0.0,15763.0,13792.0,0.0,9.0,5.0,0.0,5.0,-3.0,0.0,0,0,0,0,0,0,19072.0,13858.0,0.0,0,0,0,53229.0,24369.0,0.0,3435.0,2327.0,0.0,76450.0,35337.0,0.0,20466.0,11876.0,0.0,0,0,0,0,0,0,35776.0,5759.0,0.0,78323.0,41810.0,0.0,37410.0,13824.0,0.0
201539,2895.0,275.0,0.0,7473.0,4927.0,0.0,160522.0,67637.0,0.0,19739.0,9944.0,0.0,12973.0,6618.0,0.0,6364.0,1273.0,0.0,0,0,0,10.0,2.0,0.0,575418.0,163444.0,0.0,90558.0,71633.0,0.0,0,0,0,0,0,0,31735.0,12034.0,0.0,218802.0,96508.0,0.0,0,0,0,54306.0,16759.0,0.0,3422.0,1208.0,0.0,0,0,0,148990.0,50598.0,0.0,98460.0,43087.0,0.0,22310.0,13958.0,0.0,5442.0,2614.0,0.0,73875.0,37662.0,0.0,12855.0,0.0,0.0,53749.0,25876.0,0.0,4922.0,1528.0,0.0,4623.0,1254.0,0.0,25451.0,8193.0,0.0,765.0,299.0,0.0,430.0,276.0,0.0,76764.0,33566.0,0.0,0,0,0,15859.0,15859.0,0.0,8887.0,2917.0,0.0,129185.0,26217.0,0.0,0,0,0,0,0,0,36865.0,18203.0,0.0,421.0,172.0,0.0,16241.0,14201.0,0.0,0,0,0,42.0,34.0,0.0,0,0,0,0,0,0,112072.0,62325.0,0.0,0,0,0,39440.0,22104.0,0.0,1932.0,336.0,0.0,61725.0,28424.0,0.0,18454.0,10877.0,0.0,0,0,0,0,0,0,36331.0,5314.0,0.0,76156.0,39625.0,0.0,34207.0,17228.0,0.0
201550,4427.0,404.0,0.0,4272.0,2900.0,0.0,165119.0,67285.0,0.0,20107.0,9726.0,0.0,10476.0,5311.0,0.0,0,0,0,0,0,0,0,0,0,511658.0,148585.0,0.0,76019.0,61045.0,0.0,0,0,0,0,0,0,28180.0,11130.0,0.0,266564.0,120314.0,0.0,0,0,0,67688.0,19002.0,0.0,3072.0,781.0,0.0,0,0,0,148276.0,50658.0,0.0,95669.0,42296.0,0.0,17547.0,10958.0,0.0,2907.0,1555.0,0.0,61526.0,34557.0,0.0,4505.0,0.0,0.0,34991.0,20666.0,0.0,6082.0,1928.0,0.0,7641.0,1435.0,0.0,22338.0,7428.0,0.0,775.0,296.0,0.0,30.0,23.0,0.0,52906.0,29756.0,0.0,0,0,0,25999.0,25999.0,0.0,8686.0,1609.0,0.0,95539.0,19553.0,0.0,0,0,0,0,0,0,37093.0,18222.0,0.0,148.0,75.0,0.0,13957.0,11898.0,0.0,16.0,12.0,0.0,87.0,66.0,0.0,0,0,0,0,0,0,4986.0,3617.0,0.0,0,0,0,47445.0,25258.0,0.0,2598.0,498.0,0.0,62580.0,29050.0,0.0,21565.0,12818.0,0.0,0,0,0,0,0,0,36289.0,5389.0,0.0,49420.0,26091.0,0.0,23624.0,15077.0,0.0
201601,4341.0,381.0,0.0,6201.0,4138.0,0.0,163872.0,66033.0,0.0,19985.0,9977.0,0.0,13927.0,7145.0,0.0,-10.0,-2.0,0.0,0,0,0,0,0,0,572355.0,167463.0,0.0,76875.0,62434.0,0.0,0,0,0,0,0,0,31342.0,11920.0,0.0,261069.0,117983.0,0.0,0,0,0,49456.0,13761.0,0.0,2452.0,828.0,0.0,0,0,0,153149.0,51871.0,0.0,94708.0,39381.0,0.0,20480.0,11709.0,0.0,4470.0,1771.0,0.0,70774.0,36944.0,0.0,2925.0,0.0,0.0,36808.0,21740.0,0.0,5688.0,1758.0,0.0,7186.0,1684.0,0.0,10776.0,3677.0,0.0,1490.0,576.0,0.0,0,0,0,58793.0,31290.0,0.0,0,0,0,20424.0,20424.0,0.0,6655.0,1970.0,0.0,139117.0,28225.0,0.0,0,0,0,0,0,0,36196.0,17836.0,0.0,173.0,88.0,0.0,13815.0,12039.0,0.0,141.0,82.0,0.0,22.0,9.0,0.0,0,0,0,0,0,0,12194.0,5484.0,0.0,0,0,0,52534.0,24204.0,0.0,2277.0,423.0,0.0,61546.0,28237.0,0.0,16444.0,9696.0,0.0,0,0,0,0,0,0,39991.0,6224.0,0.0,50825.0,29011.0,0.0,31391.0,15801.0,0.0
201604,6633.0,571.0,0.0,6274.0,3829.0,0.0,170376.0,69119.0,0.0,20004.0,9941.0,0.0,11015.0,5674.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,589115.0,166627.0,0.0,81652.0,65844.0,0.0,0,0,0,1299.0,583.0,0.0,27772.0,10043.0,0.0,252559.0,113345.0,0.0,15.0,3.0,0.0,61796.0,14615.0,0.0,2225.0,787.0,0.0,0,0,0,154977.0,54853.0,0.0,112613.0,42166.0,0.0,19688.0,11554.0,0.0,3141.0,1798.0,0.0,68030.0,31506.0,0.0,1892.0,0.0,0.0,42320.0,20030.0,0.0,6738.0,2052.0,0.0,4437.0,1453.0,0.0,27202.0,9282.0,0.0,2815.0,950.0,0.0,0,0,0,64062.0,33012.0,0.0,0,0,0,19951.0,19951.0,0.0,6824.0,2046.0,0.0,116505.0,23689.0,0.0,0,0,0,0,0,0,39653.0,19596.0,0.0,228.0,115.0,0.0,15504.0,13290.0,0.0,31.0,17.0,0.0,0,0,0,0,0,0,0,0,0,9108.0,5379.0,0.0,0,0,0,42045.0,22086.0,0.0,2160.0,396.0,0.0,64695.0,28262.0,0.0,15370.0,9155.0,0.0,0,0,0,0,0,0,39001.0,5824.0,0.0,56378.0,31489.0,0.0,38753.0,13145.0,0.0
201619,11188.0,956.0,0.0,6119.0,3946.0,0.0,186361.0,79788.0,0.0,35222.0,14742.0,0.0,12194.0,6200.0,0.0,2793.0,559.0,0.0,0,0,0,0,0,0,571330.0,154449.0,0.0,81887.0,66053.0,0.0,0,0,0,4257.0,1022.0,0.0,22061.0,9825.0,0.0,266393.0,121017.0,0.0,0,0,0,44546.0,14461.0,0.0,2601.0,832.0,0.0,0,0,0,153878.0,-67063.0,0.0,107339.0,44027.0,0.0,26250.0,15263.0,0.0,3906.0,2157.0,0.0,73265.0,34411.0,0.0,2516.0,0.0,0.0,52188.0,30078.0,0.0,6625.0,2114.0,0.0,4746.0,1906.0,0.0,50595.0,13438.0,0.0,1069.0,273.0,0.0,162.0,120.0,0.0,91367.0,43325.0,0.0,0,0,0,19201.0,19201.0,0.0,15368.0,3908.0,0.0,131716.0,26817.0,0.0,0,0,0,0,0,0,41439.0,20216.0,0.0,212.0,83.0,0.0,15837.0,13733.0,0.0,50.0,28.0,0.0,47.0,33.0,0.0,0,0,0,0,0,0,5.0,3.0,0.0,0,0,0,47084.0,25340.0,0.0,3203.0,784.0,0.0,84384.0,37090.0,0.0,14567.0,8642.0,0.0,0,0,0,0,0,0,36914.0,5233.0,0.0,73865.0,37761.0,0.0,37356.0,19026.0,0.0
201640,11460.0,815.0,0.0,9127.0,6138.0,0.0,171490.0,74448.0,0.0,20415.0,10081.0,0.0,12496.0,6347.0,0.0,5847.0,1169.0,0.0,0,0,0,0,0,0,596385.0,161000.0,0.0,82193.0,66368.0,0.0,0,0,0,3462.0,749.0,0.0,29697.0,12581.0,0.0,276201.0,124362.0,0.0,0,0,0,63811.0,18418.0,0.0,1837.0,652.0,0.0,0,0,0,152461.0,13892.0,0.0,99996.0,34748.0,0.0,25382.0,14792.0,0.0,4685.0,2312.0,0.0,72057.0,41219.0,0.0,2954.0,0.0,0.0,52470.0,28821.0,0.0,4795.0,1384.0,0.0,4261.0,1041.0,0.0,31386.0,6969.0,0.0,0,0,0,83.0,56.0,0.0,72679.0,35283.0,0.0,0,0,0,23361.0,23361.0,0.0,14730.0,5158.0,0.0,138265.0,28126.0,0.0,0,0,0,0,0,0,40478.0,19860.0,0.0,36.0,18.0,0.0,15165.0,13121.0,0.0,4.0,-4.0,0.0,41.0,32.0,0.0,0,0,0,0,0,0,47142.0,14552.0,0.0,0,0,0,44315.0,24181.0,0.0,3474.0,823.0,0.0,76934.0,31259.0,0.0,18038.0,10290.0,0.0,209.0,43.0,0.0,0,0,0,38952.0,6548.0,0.0,77726.0,41138.0,0.0,35730.0,20070.0,0.0
201641,8163.0,622.0,0.0,6772.0,4630.0,0.0,162694.0,68982.0,0.0,19843.0,10012.0,0.0,12017.0,6125.0,0.0,5194.0,1039.0,0.0,0,0,0,0,0,0,576649.0,165346.0,0.0,80709.0,65475.0,0.0,0,0,0,2940.0,771.0,0.0,31514.0,12897.0,0.0,282392.0,127299.0,0.0,0,0,0,55292.0,15871.0,0.0,1900.0,692.0,0.0,0,0,0,143595.0,9866.0,0.0,88778.0,31694.0,0.0,24791.0,13827.0,0.0,6451.0,3340.0,0.0,68738.0,39504.0,0.0,5057.0,0.0,0.0,50177.0,26952.0,0.0,6205.0,1910.0,0.0,2829.0,998.0,0.0,30562.0,6954.0,0.0,0,0,0,125.0,100.0,0.0,70760.0,38033.0,0.0,0,0,0,19141.0,19141.0,0.0,6155.0,876.0,0.0,140745.0,28474.0,0.0,0,0,0,0,0,0,40503.0,19958.0,0.0,362.0,115.0,0.0,14937.0,12928.0,0.0,64.0,45.0,0.0,41.0,30.0,0.0,0,0,0,0,0,0,34505.0,25050.0,0.0,0,0,0,44727.0,25515.0,0.0,2927.0,716.0,0.0,76473.0,30601.0,0.0,15215.0,8764.0,0.0,240.0,41.0,0.0,0,0,0,38692.0,7064.0,0.0,72069.0,38948.0,0.0,31041.0,18056.0,0.0
201649,11199.0,941.0,0.0,4642.0,2230.0,0.0,178197.0,76381.0,0.0,22333.0,10578.0,0.0,11957.0,5926.0,0.0,2885.0,577.0,0.0,0,0,0,0,0,0,560455.0,168809.0,0.0,85823.0,70872.0,0.0,0,0,0,3154.0,740.0,0.0,27153.0,11155.0,0.0,285454.0,126612.0,0.0,0,0,0,37991.0,13383.0,0.0,2513.0,901.0,0.0,0,0,0,160737.0,55204.0,0.0,117852.0,38659.0,0.0,23766.0,14384.0,0.0,5251.0,2473.0,0.0,61429.0,33397.0,0.0,6854.0,0.0,0.0,39829.0,23472.0,0.0,5944.0,1741.0,0.0,5201.0,1157.0,0.0,21907.0,5938.0,0.0,0,0,0,0,0,0,69214.0,37700.0,0.0,0,0,0,21380.0,21380.0,0.0,9107.0,2029.0,0.0,126409.0,25772.0,0.0,0,0,0,0,0,0,39249.0,19084.0,0.0,56.0,25.0,0.0,16097.0,13961.0,0.0,36.0,28.0,0.0,121.0,96.0,0.0,0,0,0,0,0,0,6780.0,3083.0,0.0,0,0,0,51300.0,26005.0,0.0,2431.0,686.0,0.0,81284.0,29718.0,0.0,18077.0,10414.0,0.0,6083.0,1037.0,0.0,0,0,0,40217.0,5666.0,0.0,74287.0,44165.0,0.0,30612.0,16260.0,0.0
201650,9243.0,820.0,0.0,4879.0,3016.0,0.0,165985.0,70763.0,0.0,20772.0,10042.0,0.0,12434.0,6267.0,0.0,2561.0,512.0,0.0,0,0,0,0,0,0,565108.0,175766.0,0.0,76671.0,63179.0,0.0,0,0,0,3686.0,809.0,0.0,33150.0,13550.0,0.0,301590.0,134234.0,0.0,0,0,0,38400.0,12142.0,0.0,2129.0,792.0,0.0,0,0,0,152324.0,52436.0,0.0,116189.0,39698.0,0.0,21065.0,12312.0,0.0,4559.0,2392.0,0.0,64100.0,34901.0,0.0,4810.0,0.0,0.0,36538.0,20254.0,0.0,6560.0,2124.0,0.0,5870.0,1263.0,0.0,27177.0,7937.0,0.0,0,0,0,50.0,44.0,0.0,60258.0,31615.0,0.0,0,0,0,26461.0,26461.0,0.0,7619.0,1598.0,0.0,105620.0,21590.0,0.0,0,0,0,0,0,0,37751.0,18447.0,0.0,20.0,10.0,0.0,13921.0,12134.0,0.0,38.0,10.0,0.0,59.0,47.0,0.0,0,0,0,0,0,0,4747.0,3251.0,0.0,0,0,0,43602.0,23441.0,0.0,2265.0,638.0,0.0,83671.0,32852.0,0.0,19722.0,11631.0,0.0,6292.0,1315.0,0.0,0,0,0,41793.0,6369.0,0.0,58425.0,34261.0,0.0,23249.0,12173.0,0.0
201701,11964.0,894.0,0.0,5525.0,3222.0,0.0,165800.0,69734.0,0.0,18992.0,9529.0,0.0,14159.0,7190.0,0.0,3.0,1.0,0.0,0,0,0,8.0,2.0,0.0,576239.0,182826.0,0.0,81616.0,67226.0,0.0,0,0,0,4543.0,933.0,0.0,26449.0,10414.0,0.0,285491.0,128036.0,0.0,0,0,0,39955.0,12148.0,0.0,1745.0,627.0,0.0,0,0,0,144710.0,49717.0,0.0,106656.0,36997.0,0.0,26088.0,15043.0,0.0,3116.0,1726.0,0.0,66825.0,36587.0,0.0,2591.0,0.0,0.0,33996.0,18996.0,0.0,9930.0,3277.0,0.0,3633.0,1043.0,0.0,22899.0,5755.0,0.0,0,0,0,0,0,0,52800.0,25226.0,0.0,0,0,0,20726.0,20726.0,0.0,7626.0,1731.0,0.0,189719.0,38551.0,0.0,0,0,0,0,0,0,34708.0,17101.0,0.0,464.0,246.0,0.0,14305.0,12488.0,0.0,0,0,0,60.0,50.0,0.0,0,0,0,0,0,0,11256.0,5380.0,0.0,0,0,0,40864.0,21545.0,0.0,1910.0,433.0,0.0,68907.0,29156.0,0.0,16756.0,9764.0,0.0,2913.0,814.0,0.0,0,0,0,40745.0,7703.0,0.0,59936.0,33899.0,0.0,28440.0,14140.0,0.0
201709,11631.0,994.0,0.0,4887.0,3437.0,0.0,166860.0,70767.0,0.0,20087.0,8723.0,0.0,11790.0,6008.0,0.0,2558.0,512.0,0.0,0,0,0,0,0,0,578159.0,176516.0,0.0,82994.0,67303.0,0.0,0,0,0,3330.0,692.0,0.0,30062.0,11347.0,0.0,285224.0,131886.0,0.0,0,0,0,40798.0,11936.0,0.0,1899.0,696.0,0.0,0,0,0,139857.0,49865.0,0.0,81668.0,33447.0,0.0,20555.0,11515.0,0.0,4304.0,2232.0,0.0,81892.0,47359.0,0.0,2599.0,0.0,0.0,46848.0,13972.0,0.0,8587.0,2622.0,0.0,6707.0,1724.0,0.0,22819.0,6635.0,0.0,0,0,0,100.0,71.0,0.0,64769.0,33285.0,0.0,133.0,74.0,0.0,33753.0,33753.0,0.0,7808.0,2468.0,0.0,135676.0,27475.0,0.0,0,0,0,0,0,0,42539.0,20265.0,0.0,1385.0,636.0,0.0,14529.0,12633.0,0.0,18.0,11.0,0.0,27.0,22.0,0.0,0,0,0,0,0,0,15477.0,10024.0,0.0,0,0,0,38161.0,18620.0,0.0,2395.0,580.0,0.0,62264.0,25945.0,0.0,14600.0,8069.0,0.0,2606.0,931.0,0.0,0,0,0,41439.0,7370.0,0.0,71591.0,42083.0,0.0,33515.0,18730.0,0.0
201712,11387.0,968.0,0.0,4921.0,3429.0,0.0,161871.0,68349.0,0.0,21230.0,9057.0,0.0,9709.0,4916.0,0.0,3455.0,691.0,0.0,0,0,0,0,0,0,548230.0,162017.0,0.0,80428.0,65300.0,0.0,0,0,0,3524.0,777.0,0.0,25538.0,11032.0,0.0,301690.0,139315.0,0.0,0,0,0,41687.0,12539.0,0.0,1644.0,558.0,0.0,0,0,0,139939.0,51053.0,0.0,92089.0,35653.0,0.0,24881.0,11905.0,0.0,2799.0,1234.0,0.0,76196.0,42743.0,0.0,3135.0,0.0,0.0,42216.0,24163.0,0.0,14347.0,4629.0,0.0,4958.0,1304.0,0.0,27303.0,7107.0,0.0,0,0,0,78.0,44.0,0.0,66422.0,34787.0,0.0,846.0,397.0,0.0,22023.0,22023.0,0.0,6543.0,2116.0,0.0,162845.0,32819.0,0.0,0,0,0,0,0,0,35719.0,17021.0,0.0,1618.0,884.0,0.0,13412.0,11649.0,0.0,51.0,6.0,0.0,24.0,18.0,0.0,0,0,0,0,0,0,6720.0,1545.0,0.0,0,0,0,47671.0,19323.0,0.0,2777.0,634.0,0.0,63688.0,27975.0,0.0,13800.0,7639.0,0.0,2211.0,446.0,0.0,0,0,0,41635.0,6763.0,0.0,68159.0,35880.0,0.0,30806.0,15827.0,0.0
201723,11755.0,1046.0,0.0,6204.0,4175.0,0.0,176349.0,78552.0,0.0,22679.0,9738.0,0.0,9066.0,4539.0,0.0,0,0,0,0,0,0,0,0,0,570754.0,171392.0,0.0,87490.0,69884.0,0.0,0,0,0,3249.0,653.0,0.0,30253.0,13587.0,0.0,319403.0,146771.0,0.0,0,0,0,36459.0,12065.0,0.0,1682.0,616.0,0.0,0,0,0,140079.0,54089.0,0.0,92178.0,38689.0,0.0,22228.0,13418.0,0.0,4609.0,2201.0,0.0,69680.0,40371.0,0.0,20695.0,0.0,0.0,43369.0,25967.0,0.0,10842.0,3742.0,0.0,5327.0,1944.0,0.0,30561.0,8380.0,0.0,0,0,0,45.0,28.0,0.0,71217.0,37259.0,0.0,1378.0,626.0,0.0,32112.0,32112.0,0.0,9393.0,2487.0,0.0,113739.0,23039.0,0.0,0,0,0,0,0,0,37283.0,18101.0,0.0,1798.0,-10462.0,0.0,13903.0,12098.0,0.0,80.0,49.0,0.0,80.0,62.0,0.0,0,0,0,0,0,0,22.0,13.0,0.0,0,0,0,42785.0,23850.0,0.0,2463.0,630.0,0.0,87415.0,36085.0,0.0,13866.0,8412.0,0.0,5307.0,1867.0,0.0,0,0,0,43411.0,8256.0,0.0,72519.0,37381.0,0.0,30851.0,16101.0,0.0
201724,10435.0,964.0,0.0,5865.0,4159.0,0.0,170653.0,80350.0,0.0,21666.0,9313.0,0.0,10283.0,5236.0,0.0,0,0,0,0,0,0,0,0,0,590383.0,177213.0,0.0,84151.0,66903.0,0.0,0,0,0,2676.0,548.0,0.0,25258.0,12014.0,0.0,320402.0,151549.0,0.0,0,0,0,31019.0,10708.0,0.0,1993.0,685.0,0.0,0,0,0,137547.0,54998.0,0.0,83003.0,34802.0,0.0,20725.0,12553.0,0.0,5587.0,3126.0,0.0,70877.0,41250.0,0.0,1981.0,0.0,0.0,39398.0,19828.0,0.0,10986.0,3740.0,0.0,3414.0,1551.0,0.0,25569.0,8424.0,0.0,0,0,0,30.0,20.0,0.0,65880.0,34819.0,0.0,2398.0,1158.0,0.0,27844.0,27844.0,0.0,7509.0,2278.0,0.0,145649.0,29517.0,0.0,10.0,2.0,0.0,0,0,0,42100.0,20459.0,0.0,1335.0,-8152.0,0.0,14007.0,12201.0,0.0,74.0,46.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40739.0,21955.0,0.0,1995.0,531.0,0.0,82470.0,36247.0,0.0,13063.0,7960.0,0.0,8823.0,3065.0,0.0,0,0,0,45487.0,7902.0,0.0,68645.0,34991.0,0.0,29062.0,16454.0,0.0
201726,9133.0,857.0,0.0,5716.0,3986.0,0.0,173998.0,83141.0,0.0,19004.0,7836.0,0.0,9937.0,5037.0,0.0,0,0,0,0,0,0,0,0,0,555826.0,167981.0,0.0,91856.0,73474.0,0.0,0,0,0,2933.0,590.0,0.0,28360.0,12823.0,0.0,298289.0,146066.0,0.0,0,0,0,28171.0,9648.0,0.0,1648.0,552.0,0.0,0,0,0,141036.0,57271.0,0.0,95407.0,39944.0,0.0,24903.0,13988.0,0.0,7367.0,3795.0,0.0,65622.0,38386.0,0.0,13516.0,0.0,0.0,44084.0,26325.0,0.0,10414.0,3418.0,0.0,4019.0,1631.0,0.0,33498.0,8842.0,0.0,0,0,0,30.0,20.0,0.0,66620.0,33131.0,0.0,8125.0,2219.0,0.0,17795.0,17795.0,0.0,8063.0,2692.0,0.0,149330.0,30206.0,0.0,0,0,0,0,0,0,48295.0,23434.0,0.0,1088.0,495.0,0.0,15272.0,13285.0,0.0,10.0,4.0,0.0,72.0,57.0,0.0,0,0,0,0,0,0,3.0,-5.0,0.0,0,0,0,39518.0,22217.0,0.0,2119.0,511.0,0.0,76290.0,34372.0,0.0,74221.0,39239.0,0.0,7119.0,1672.0,0.0,0,0,0,42376.0,7236.0,0.0,83185.0,45344.0,0.0,33394.0,17401.0,0.0
201734,15111.0,1306.0,0.0,5250.0,3670.0,0.0,177168.0,83629.0,0.0,26063.0,11900.0,0.0,9784.0,4902.0,0.0,5658.0,1132.0,0.0,0,0,0,0,0,0,534505.0,154421.0,0.0,93249.0,74554.0,0.0,0,0,0,2721.0,549.0,0.0,36598.0,15421.0,0.0,350135.0,171128.0,0.0,0,0,0,54858.0,18881.0,0.0,2685.0,913.0,0.0,0,0,0,160537.0,66416.0,0.0,112208.0,42608.0,0.0,29398.0,16181.0,0.0,8983.0,4497.0,0.0,98238.0,55308.0,0.0,6732.0,0.0,0.0,55222.0,14914.0,0.0,14893.0,3521.0,0.0,4277.0,1621.0,0.0,43246.0,15308.0,0.0,0,0,0,0,0,0,88395.0,42826.0,0.0,3303.0,1447.0,0.0,27284.0,27284.0,0.0,12892.0,3684.0,0.0,157888.0,31693.0,0.0,0,0,0,0,0,0,34759.0,16720.0,0.0,501.0,191.0,0.0,14779.0,12934.0,0.0,92.0,57.0,0.0,0,0,0,0,0,0,0,0,0,10457.0,6216.0,0.0,0,0,0,50950.0,25385.0,0.0,3712.0,920.0,0.0,84418.0,34776.0,0.0,18473.0,11265.0,0.0,2519.0,586.0,0.0,0,0,0,42398.0,7184.0,0.0,87697.0,45236.0,0.0,35403.0,17743.0,0.0
